name,origin,destination,count
ROBERTO BALESTRA,CGH,GYN,3
TONINHO WANDSCHEER,CWB,BSB,61
HISSA ABRAHÃO,MAO,BSB,66
BALEIA ROSSI,BSB,SLZ,1
EZEQUIEL FONSECA,CGB,GYN,1
ALFREDO SIRKIS,BSB,SDU,1
FABRICIO OLIVEIRA,NVT,BSB,9
GERALDO RESENDE,CGR,DOU,1
ROBERTO FREIRE,CGB,SBS,1
SIBÁ MACHADO,SDU,BSB,8
EDINHO BEZ,BSB,SDU,3
DANIEL VILELA,BSB-GYN,2
HÉLIO LEITE,GIG,BSB,1
MARCO TEBALDI,CGH,JOI,1
GEOVANIA DE SÁ,BSB,BSB,12
DANIEL ALMEIDA,BSB,CGH,6
JOÃO CAMPOS,GRU,GYN,1
PR. MARCO FELICIANO,RAO,VCP,6
RUBENS BUENO,LDB,CWB,5
VANDER LOUBET,BSB,CNF,1
ARTHUR LIRA,MCZ,GRU,5
DR. SINVAL MALHEIROS,CGH,SJP,2
ERIVELTON SANTANA,BSB,BSB,48
MARCO TEBALDI,BSB,JOI,7
MARCELO BELINATI,LDB,BSB,4
ROSÂNGELA CURADO,IMP,GYN,1
OTAVIO LEITE,GIG,BSB,16
DR. UBIALI,PLU,RAO,1
DELEY,BSB,JPA,1
JOÃO CAMPOS,SDU,BSB,1
LEONARDO QUINTÃO,SDU,CNF,2
WALDENOR PEREIRA,CGH,BSB,1
EDUARDO BOLSONARO,SDU-POA,2
LELO COIMBRA,BSB,CGH,3
ZÉ GERALDO,MAO,BSB,1
EDUARDO BOLSONARO,BSB-REC,1
SILVIO COSTA,CGH,BSB,1
CHICO ALENCAR,BSB,REC,6
LINCOLN PORTELA,BSB,BSB,12
LUIS TIBÉ,BPS,PLU,1
WADIH DAMOUS,CGH,BSB,3
RODRIGO GARCIA,BSB,CGH,13
JOSUÉ BENGTSON,GRU,BEL,4
PEDRO VILELA,BSB,CGH,3
ADAIL CARNEIRO,BSB,JDO,1
MARCELO AGUIAR,CGH,BSB,21
ROBERTO GÓES,BSB,CGH,1
DANILO FORTE,BSB,FOR,59
EXPEDITO NETTO,CGB,JPR,2
OTAVIO LEITE,CGH,BSB,6
OSMAR TERRA,XAP,CGH,1
ULDURICO JUNIOR,CGH,BSB,3
VICENTE CANDIDO,BSB,GRU,43
FAUSTO PINATO,MAO,BSB,1
JÉSSICA SALES,CZS,RBR,2
WILSON FILHO,GRU,BSB,1
PAULO FREIRE,BSB,GIG,1
CELSO PANSERA,SDU,BSB,8
FABIO GARCIA,CGH,CGB,1
WADIH DAMOUS,GIG,BSB,3
NILTO TATTO,BSB,RAO,1
THIAGO PEIXOTO,CGH,GYN,1
ANTONIO IMBASSAHY,GIG,SSA,2
FÁBIO RAMALHO,BSB,CGH,4
JONY MARCOS,GRU,AJU,1
PEDRO VILELA,MCZ,BSB,42
TIA ERON,BSB,VIX,1
ULDURICO JUNIOR,BSB,BPS,18
ADILTON SACHETTI,GRU,CGB,1
BRUNA FURLAN,BSB,VCP,4
LUIZ CARLOS HAULY,LDB,CWB,67
BETO ROSADO,BSB,JDO,1
WOLNEY QUEIROZ,GRU,BSB,1
MARINHA RAUPP,SDU,BSB,3
PASTOR EURICO,BSB,CNF,2
JOSÉ FOGAÇA,CGH,BSB,2
THIAGO PEIXOTO,BSB,GYN,1
ANTONIO CARLOS MENDES THAME,BSB,SDU,1
RONALDO LESSA,SDU,BSB,2
JÚLIA MARINHO,PMW,BSB,4
HISSA ABRAHÃO,SDU,BSB,7
JAIR BOLSONARO,BSB,GIG,29
ROBERTO SALES,BSB,SDU,8
ULDURICO JUNIOR,BSB,SSA,6
RAUL JUNGMANN,BSB,FLN,1
ELCIONE BARBALHO,BSB,MCZ,1
LUIZA ERUNDINA,OAL,CGB,1
SUBTENENTE GONZAGA,IPN,UBA,1
DAGOBERTO NOGUEIRA,BSB,SDU,1
EDUARDO DA FONTE,CGH,BSB,2
RUBENS BUENO,CWB,CGH,5
RÔMULO GOUVEIA,SDU,CGH,1
HENRIQUE EDUARDO ALVES,BSB,NAT,2
ROBERTO ALVES,VCP,PPB,1
ZÉ GERALDO,STM,ITB,1
ERIVELTON SANTANA,BSB,SSA,70
MIGUEL HADDAD,BSB,VCP,98
LAURA CARNEIRO,BSB,RJ,1
BOHN GASS,CGH,XAP,1
PAULO AZI,SSA,BSB,55
MARCELO AGUIAR,BSB,BSB,9
ORLANDO SILVA,BSB,GRU,32
PAUDERNEY AVELINO,BSB,CGH,5
JÚLIO DELGADO,GRU-CNF,1
HENRIQUE FONTANA,FLN,BSB,4
HENRIQUE FONTANA,POA,BSB,70
CHICO ALENCAR,BSB,RAO,3
JOÃO CARLOS BACELAR,SSA,CGH,3
AFONSO HAMM,BSB,CGH,1
PAULO TEIXEIRA,PLU,VCP,1
OSMAR TERRA,GRU,BSB,6
ULDURICO JUNIOR,BSB,BSB,25
CELSO PANSERA,BSB,VCP,1
PAULO ABI-ACKEL,BSB,PLU,3
ALUISIO MENDES,CWB,BSB,4
INDIO DA COSTA,GYN,BSB,2
JANETE ROCHA PIETÁ,GRU,BSB,6
MARCUS PESTANA,BSB,CGH,2
ASSIS DO COUTO,IGU,BSB,11
LUCIANA SANTOS,REC,GRU,8
FABIO GARCIA,BSB,CGB,22
JOSÉ MENTOR,SDU,CGH,2
FABIO GARCIA,BSB,CGH,1
PROFESSOR VICTÓRIO GALLI,GIG,BSB,1
RÔMULO GOUVEIA,BSB,MCZ,1
FLAVIANO MELO,BSB,SDU,30
CARLOS MANATO,VIX,BSB,49
MARIANA CARVALHO,BSB,BSB,21
ANDRÉ FUFUCA,BSB,SLZ,40
BALEIA ROSSI,BSB,BSB,25
JÚLIO DELGADO,GIG,FLN,1
ANÍBAL GOMES,FOR,BSB,89
CRISTIANE BRASIL,BSB,RAO,1
ALICE PORTUGAL,IOS,BSB,1
RONALDO CARLETTO,BSB,BPS,13
RONALDO NOGUEIRA,SSA,BSB,1
FABIO REIS,BSB,AJU,105
MARCELO ÁLVARO ANTÔNIO,NVT,CNF,1
FERNANDO COELHO FILHO,BSB,SSA,2
WALDIR MARANHÃO,VIX,BSB,1
JOSUÉ BENGTSON,IGU,BEL,1
RAUL JUNGMANN,BSB,FOR,4
ANDRÉ ZACHAROW,IGU,CWB,1
NILSON PINTO,BEL,MAO,2
GIACOBO,SDU,BSB,2
LUCIANA SANTOS,JPA,BSB,2
ALBERTO FILHO,BSB,BSB,21
JOSÉ CARLOS ALELUIA,SSA,BSB,42
SARAIVA FELIPE,MOC,CNF,2
NILSON PINTO,BEL,MAB,1
ANDRÉ FUFUCA,GIG,SLZ,1
CARLOS ALBERTO LERÉIA,CGH,SDU,1
FERNANDO MONTEIRO,CNF,REC,2
RONALDO CARLETTO,BSB,SSA,31
GONZAGA PATRIOTA,PNZ,REC,10
BEBETO,GIG,SSA,2
JOÃO RODRIGUES,BSB,XAP,29
PAULO PEREIRA DA SILVA,FLN,CGH,2
MARINHA RAUPP,PVH,MAO,1
MERLONG SOLANO,THE,BSB,8
LAERCIO OLIVEIRA,AJU,GRU,5
WEVERTON ROCHA,SLZ,BSB,42
RÔMULO GOUVEIA,VCP,BSB,1
FELIPE MAIA,GIG,SSA,1
DULCE MIRANDA,PMW,BSB,83
DR. JOÃO,GRU,BSB,1
FELIPE MAIA,GIG,BSB,2
BOHN GASS,BSB,XAP,3
EROS BIONDINI,CNF,UDI,2
JORGE BOEIRA,GIG,BSB,1
MAIA FILHO,POA,BSB,1
RONALDO LESSA,GIG,MCZ,1
SÁGUAS MORAES,CGB,OPS,4
JÚLIO DELGADO,CNF,CGH,3
BRUNO ARAÚJO,CGB,BSB,1
VICENTE CANDIDO,BSB,GIG,1
CHRISTIANE DE SOUZA YARED,CGH,BSB,1
REGINALDO LOPES,MAO,CNF,1
EDIO LOPES,MAO,BVB,9
IRACEMA PORTELLA,POA,CGH,1
LEONARDO PICCIANI,GIG,BSB,51
ADELMO CARNEIRO LEÃO,PLU,BSB,8
GERALDO THADEU,BSB,CGH,1
WLADIMIR COSTA,GRU,BEL,14
DR. SINVAL MALHEIROS,CGH,BSB,8
WADIH DAMOUS,BSB,SSA,1
FÉLIX MENDONÇA JÚNIOR,SSA,IOS,1
JOÃO CARLOS BACELAR,CWB,CGH,1
JÚLIO CAMPOS,BSB,CGB,1
LAUDIVIO CARVALHO,CNF,BSB,56
ZECA DIRCEU,POA,BSB,1
JOÃO RODRIGUES,CGH,FLN,1
VALADARES FILHO,JDO,AJU,1
ANDRÉ ZACHAROW,BSB,IGU,1
EVANDRO ROMAN,AJU,BSB,2
VANDER LOUBET,CGH,CGR,4
WELLINGTON ROBERTO,JPA,BSB,127
MARINHA RAUPP,OAL,CGB,4
RODRIGO PACHECO,PLU,RAO,2
DENILSON TEIXEIRA,CNF,BSB,3
HERÁCLITO FORTES,THE,VCP,1
JOÃO PAULO PAPA,BSB,CGH,51
JOSIAS GOMES,BSB,SSA,1
ANDRE MOURA,NAT,AJU,1
JOÃO DANIEL,XAP,BSB,2
PROFESSOR SÉRGIO DE OLIVEIRA,CWB,BSB,1
MILTON MONTI,FLN,GRU,1
DARCÍSIO PERONDI,PFB,BSB,1
JORGE BOEIRA,CGH,JJG,6
JOAQUIM PASSARINHO,BSB,ATM,1
CLÁUDIO PUTY,BSB,CNF,2
DR. GRILO,MOC,CNF,1
JOSÉ LINHARES,BSB,FOR,2
DAGOBERTO NOGUEIRA,JPA,CGR,1
MARINALDO ROSENDO,BSB,FOR,2
ROBERTO SALES,gig,bsb,5
MARCUS PESTANA,CGH,BSB,2
SHÉRIDAN,SDU-BSB,2
DR. SINVAL MALHEIROS,BSB,CGH,10
SARAIVA FELIPE,BSB,CNF,92
ROGÉRIO PENINHA MENDONÇA,BSB,NVT,1
EDUARDO DA FONTE,BSB,BSB,143
SÉRGIO BRITO,BRA,BSB,4
JÚLIO CAMPOS,GIG,CGB,1
ULDURICO JUNIOR,BPS,SSA,6
ADEMIR CAMILO,RAO,RAO,1
JOSÉ NUNES,SSA,GRU,4
ODELMO LEÃO,BSB,VCP,1
RUBENS OTONI,AUX,GYN,1
TIRIRICA,FOR,BSB,28
WADIH DAMOUS,BSB,BSB,70
PAULO MAGALHÃES,VDC,SSA,6
VITOR VALIM,BSB,FOR,76
VALTENIR PEREIRA,CGB,BVH,1
EDIO LOPES,MAO,BSB,2
MANDETTA,BSB,SDU,24
ANTÔNIO JÁCOME,SDU,BSB,1
PAULO RUBEM SANTIAGO,CGH,BSB,1
PEPE VARGAS,CGH,POA,2
PAES LANDIM,BSB,BSB,75
EDUARDO BOLSONARO,MAO-GIG,1
EFRAIM FILHO,CGH,BSB,3
CLARISSA GAROTINHO,GIG,BSB,1
CLEBER VERDE,BSB,SLZ,5
JAIR BOLSONARO,BSB,XAP,1
VALADARES FILHO,BSB,CNF,1
MARINALDO ROSENDO,PNZ,REC,2
GASTÃO VIEIRA,SLZ,BSB,3
FERNANDO COELHO FILHO,BSB,BSB,112
RENZO BRAZ,BSB,PLU,1
SÉRGIO BRITO,BRA,SSA,9
ELMAR NASCIMENTO,PNZ,SSA,4
OTAVIO LEITE,BSB,BSB,47
ROSE DE FREITAS,BSB,CNF,1
JOSÉ FOGAÇA,BSB,CGH,1
ANDRÉ ZACHAROW,CWB,BSB,4
PAES LANDIM,BSB,BRA,9
PAULO MAGALHÃES,VDC,BSB,1
BENJAMIN MARANHÃO,GIG,JPA,1
ANTONIO IMBASSAHY,BSB,SDU,2
MARCELINHO CARIOCA,BSB,GRU,1
SARNEY FILHO,IOS,BSB,1
RONALDO CARLETTO,BSB,BSB,77
JOSÉ GUIMARÃES,FOR,BSB,85
RUBENS BUENO,CWB,CAC,6
ZECA CAVALCANTI,BSB,BSB,63
ALEX CANZIANI,BSB,GRU,1
ZECA DIRCEU,FOR,BSB,2
MANDETTA,BSB,SSA,2
SERGIO SOUZA,BSB,IGU,6
SUBTENENTE GONZAGA,CNF,GYN,1
WALDIR MARANHÃO,BEL,SLZ,1
ALIEL MACHADO,REC,BSB,1
EDUARDO BARBOSA,GRU,CNF,1
LUIS CARLOS HEINZE,POA,FLN,2
PEDRO UCZAI,FLN,POA,2
CAETANO,BSB,BSB,34
EDUARDO BOLSONARO,POA-CGH,2
BEBETO,SSA,BSB,55
ARNON BEZERRA,REC,FOR,1
BETO MANSUR,BSB,SDU,1
BRUNO ARAÚJO,REC,BSB,92
ONYX LORENZONI,POA,CWB,4
JÚLIO DELGADO,BSB,SLZ,1
MARCUS VICENTE,SDU,VIX,1
BRUNO ARAÚJO,REC,SSA,1
DELEGADO FRANCISCHINI,GIG,BSB,1
MARIANA CARVALHO,BSB,GRU,1
MIGUEL HADDAD,BSB,CGH,6
FERNANDO MONTEIRO,FOR,BSB,2
PEDRO UCZAI,GRU,BSB,1
JOSUÉ BENGTSON,BSB,CGH,8
ADEMIR CAMILO,CNF,SDU,1
MANDETTA,BSB,BSB,62
LUIS CARLOS HEINZE,BSB,POA,38
EDIO LOPES,BVB,MAO,4
CARLOS ANDRADE,BSB,NAT,1
JOÃO PAULO PAPA,BSB,BSB,18
RICARDO BARROS,CGH,BSB,8
MANDETTA,CGH,BSB,6
AUGUSTO COUTINHO,CGR,REC,2
DR. JOÃO,BSB,VIX,1
LAERCIO OLIVEIRA,AJU,GIG,2
CARLOS ZARATTINI,BSB,RAO,1
ANTONIO BRITO,BSB,VDC,1
JOÃO PAULO PAPA,CGH,BSB,34
FRANCISCO CHAGAS,BSB,CGH,3
NELSON MARQUEZELLI,BSB,VCP,4
ERIVELTON SANTANA,BPS,SSA,1
MANOEL JUNIOR,POA,BSB,1
CHRISTIANE DE SOUZA YARED,CWB,IGU,2
RICARDO BARROS,VCP,MGF,1
ALEX CANZIANI,BSB,CGH,5
MAURO BENEVIDES,FOR,BSB,1
PAULO ABI-ACKEL,BSB,CGH,5
NARCIO RODRIGUES,BSB,SSA,1
MARCOS SOARES,BSB,GIG,23
ANTÔNIO JÁCOME,CGH,CNF,1
ZECA DO PT,CGH,CGR,2
ANDRÉ FUFUCA,BSB,BSB,68
BIFFI,BSB,CGR,3
EDUARDO BOLSONARO,JPA-GIG,1
ALUISIO MENDES,NAT,SLZ,1
MARCOS MONTES,BSB,CGB,4
MARCOS MONTES,BSB,CGH,2
ANTONIO BRITO,BSB,VCP,1
JOSÉ ROCHA,VCP,BSB,1
WALTER IHOSHI,ARU,VCP,2
CAETANO,BSB,SSA,96
FÁBIO RAMALHO,SSA,BPS,1
LUCIO MOSQUINI,BSB,PVH,26
ZECA DO PT,BSB,CGH,1
ARTHUR LIRA,BSB,MCZ,137
CACÁ LEÃO,BRA,SSA,4
HUGO MOTTA,BSB,NAT,2
ESPERIDIÃO AMIN,FLN,XAP,4
HUGO LEAL,BSB,BSB,37
VALDIR COLATTO,FLN,GRU,1
PEDRO VILELA,CGH,BSB,2
CACÁ LEÃO,BRA,BSB,3
EVAIR VIEIRA DE MELO,CNF,BSB,1
RODRIGO PACHECO,CNF,CGH,1
MAJOR OLIMPIO,BSB,SDU,1
CARLOS ANDRADE,MCZ,BSB,2
DIMAS FABIANO,BSB,LDB,1
MENDONÇA FILHO,CGH,SDU,3
DAMIÃO FELICIANO,GIG,CPV,1
ULDURICO JUNIOR,BSB,JPR,1
EVANDRO ROMAN,SDU,BSB,1
PEDRO VILELA,BSB,BSB,39
MÁRIO NEGROMONTE JR.,SSA,BSB,40
NEWTON CARDOSO JR,GIG,MIA,1
BETO SALAME,BSB,MAB,59
MOSES RODRIGUES,BSB,CGH,3
ARNALDO JORDY,CKS,BEL,2
ASSIS DO COUTO,BSB,IGU,26
GLADSON CAMELI,BSB,CGH,1
ROSANGELA GOMES,CGH,SDU,3
ANTÔNIO JÁCOME,BSB,CGH,3
NELSON MEURER,CWB,BSB,58
LUCIANO CASTRO,SDU,BSB,2
INOCÊNCIO OLIVEIRA,BSB,REC,1
JAIRO ATAÍDE,MOC,PLU,2
FRANKLIN,BSB,CGH,23
MÁRCIO MARINHO,BSB,CGH,1
DR. JOÃO,BPS,BSB,2
SÁGUAS MORAES,CGB,BSB,74
FRANKLIN,BSB,CGB,1
JOSÉ NUNES,SSA,BRA,1
RODRIGO DE CASTRO,CNF,MOC,2
FLAVINHO,GRU,BSB,51
HUGO MOTTA,CWB,VCP,1
MAURO MARIANI,SSA,BSB,1
GIVALDO VIEIRA,SSA,BSB,1
CHICO D'ANGELO,GIG,BSB,2
MARCELO ARO,CGH-BSB,2
ROGÉRIO MARINHO,BSB,SDU,2
ROGÉRIO MARINHO,VIX,BSB,1
JORGE SOLLA,IOS,SSA,1
JOSÉ AIRTON CIRILO,FOR,BSB,67
LUIZ CARLOS HAULY,CWB,LDB,40
ANTONIO IMBASSAHY,SSA,VIX,1
JOSÉ FOGAÇA,POA,BSB,36
WELITON PRADO,BSB,BSB,14
MÁRIO NEGROMONTE JR.,SSA,BPS,3
ANTONIO BALHMANN,FOR,GRU,1
ROSSONI,BSB,VDC,1
ARLINDO CHINAGLIA,BSB,CNF,5
JOSÉ NUNES,SSA,BSB,72
ROBERTO FREIRE,BSB,NAT,1
ZECA DO PT,BSB,CGR,57
LEOPOLDO MEYER,MGF,CWB,1
CHICO ALENCAR,CNF,BSB,1
MARCOS MONTES,CGH,CNF,1
CLARISSA GAROTINHO,GIG,CAW,2
JUTAHY JUNIOR,POA,BSB,1
LINCOLN PORTELA,MOC,CNF,1
SILAS BRASILEIRO,GRU,UDI,1
AMAURI TEIXEIRA,SSA,BSB,1
ROSSONI,GRU,CWB,2
CAPITÃO AUGUSTO,BSB,VCP,14
MARCELO ARO,SDU,CNF,1
FÁBIO SOUTO,SSA,BPS,2
MANOEL SALVIANO,JDO,BSB,3
PADRE TON,BSB,JPR,1
MARCELO CASTRO,BSB,FOR,2
PAULO ABI-ACKEL,CGH,CNF,3
WALDIR MARANHÃO,BEL,BSB,1
JERÔNIMO GOERGEN,POA,RIA,2
JÚLIO DELGADO,BSB,SDU,1
EZEQUIEL FONSECA,SDU,BSB,2
PAULO MAGALHÃES,SSA,RAO,1
JORGE SOLLA,BSB,SSA,59
DR. SINVAL MALHEIROS,SJP,BSB,38
JOSÉ ROCHA,BSB,RAO,1
JANDIRA FEGHALI,CGR,BSB,1
MARINHA RAUPP,JPR,BSB,3
BETO SALAME,MAB,BEL,27
JOÃO CARLOS BACELAR,GRU,BSB,1
SORAYA SANTOS,SDU,BSB,205
ARTHUR LIRA,GRU,SSA,1
PEDRO NOVAIS,SDU,BSB,1
ERIVELTON SANTANA,BSB,VDC,3
JÚNIOR COIMBRA,PMW,BSB,1
ZÉ SILVA,SSA,BSB,1
MENDONÇA FILHO,BSB,BSB,88
FRANKLIN,CGH,CNF,8
CARLOS GOMES,BSB,GRU,2
CELSO RUSSOMANNO,BSB,CGH,59
PEDRO UCZAI,XAP,FLN,21
ROSANGELA GOMES,BSB,SDU,3
CACÁ LEÃO,BSB,GRU,1
FÁBIO RAMALHO,SSA,BSB,2
CÍCERO ALMEIDA,GRU,BSB,2
MARX BELTRÃO,BSB,BSB,46
OSMAR SERRAGLIO,CWB,LDB,20
DULCE MIRANDA,BSB,PMW,76
GIVALDO CARIMBÃO,GRU,MCZ,2
WALTER IHOSHI,JTC,VCP,1
JOÃO CARLOS BACELAR,GRU,SSA,5
JOSÉ PRIANTE,GRU,BSB,1
LUIZ SÉRGIO,BSB,CNF,4
WOLNEY QUEIROZ,REC,GRU,3
FÁBIO FARIA,VCP,BSB,1
ALEXANDRE VALLE,BSB,SDU,22
FRANCISCO FLORIANO,SDU-BSB,1
FERNANDO COELHO FILHO,REC,VCP,1
ORLANDO SILVA,BSB,GYN,1
BRUNO COVAS,CGH,CWB,2
DOMINGOS SÁVIO,BSB,PLU,2
MARGARIDA SALOMÃO,MAO,CNF,1
VALMIR ASSUNÇÃO,SSA,GRU,6
ROSY DE SOUSA,BSB,GYN,2
ODELMO LEÃO,BSB,CNF,3
VALADARES FILHO,CWB,BSB,1
VICTOR MENDES,THE,BSB,2
FERNANDO COELHO FILHO,SSA,GRU,1
FERNANDO MARRONI,BSB,SSA,2
ANÍBAL GOMES,BSB,REC,4
DANIEL ALMEIDA,SSA,PNZ,5
LUIZ FERNANDO MACHADO,BSB,VCP,3
SALVADOR ZIMBALDI,VCP,MAO,1
WALDIR MARANHÃO,IMP,SLZ,2
RONALDO BENEDET,BSB,VCP,9
FÁBIO MITIDIERI,BSB,BSB,1
AROLDE DE OLIVEIRA,BSB,SDU,1
ULDURICO JUNIOR,VDC,BPS,1
LUIZ CLÁUDIO,BSB,GRU,1
ZECA DIRCEU,SSA,BSB,1
SUBTENENTE GONZAGA,BVB,BSB,2
HÉLIO LEITE,BSB,BEL,118
REINHOLD STEPHANES,BSB,BSB,3
MÁRIO HERINGER,AJU,GIG,1
RODRIGO MAIA,BSB,CGH,2
TIA ERON,BPS,SSA,3
RENATA ABREU,BSB,FOR,3
NILSON LEITÃO,FOR,BSB,1
ANTONIO IMBASSAHY,SSA,VDC,1
CAPITÃO AUGUSTO,GRU,BSB,1
VENEZIANO VITAL DO RÊGO,REC,BSB,4
EVANDRO ROMAN,BSB,PMW,1
PAULO PIMENTA,GIG,BSB,1
ALEXANDRE SILVEIRA,CGH,CNF,3
GUSTAVO PETTA,BSB,VCP,2
JOSÉ GUIMARÃES,BSB,CGH,1
JOÃO CASTELO,SDU,BSB,6
RÔMULO GOUVEIA,BSB,FLN,1
JOÃO RODRIGUES,BSB,CGH,2
AFONSO MOTTA,BSB-POA,3
ANTONIO BALHMANN,FOR,GIG,1
MAURÍCIO QUINTELLA LESSA,BSB,NAT,1
FERNANDO MONTEIRO,PNZ,REC,9
PAULO FEIJÓ,BSB,SDU,91
PEDRO PAULO,SDU,BSB,1
TIRIRICA,BSB,FOR,32
GEOVANIA DE SÁ,BSB,NVT,1
ROSY DE SOUSA,NAT,BSB,3
FERNANDO MARRONI,BSB,BSB,19
FAUSTO PINATO,SJP,BSB,19
JAIR BOLSONARO,BSB,REC,1
MAIA FILHO,THE,BSB,15
RONALDO CAIADO,BSB,BSB,2
EVANDRO ROMAN,BSB,POA,3
FÁBIO MITIDIERI,BSB,SSA,1
CABUÇU BORGES,BSB,GRU,1
CELSO MALDANER,XAP,POA,1
VALMIR ASSUNÇÃO,BPS,SSA,17
DAMIÃO FELICIANO,FOR,JPA,3
LEONARDO MONTEIRO,BSB,GIG,1
WILSON FILHO,JDO,BSB,5
MANUELA D'ÁVILA,POA,BSB,1
MARCO MAIA,POA,CGH,7
LOBBE NETO,GRU,BSB,2
MENDONÇA FILHO,GRU,REC,15
ADELMO CARNEIRO LEÃO,BSB,BSB,15
LUIZ CARLOS HAULY,BSB,CWB,32
RICARDO BARROS,BSB,CGH,4
PADRE JOÃO,PLU,BSB,3
PADRE JOÃO,UDI,PVH,1
BRUNO ARAÚJO,MAO,BSB,2
EFRAIM FILHO,JPA,GRU,2
MARIA DO ROSÁRIO,CNF,POA,1
NEWTON LIMA,BSB,RAO,3
WALNEY ROCHA,BSB-GIG,2
JUNIOR MARRECA,GIG,SLZ,1
CARLOS MANATO,FOR,BSB,2
EDMILSON RODRIGUES,SLZ,BSB,1
SUBTENENTE GONZAGA,BSB,CNF,63
BETO MANSUR,CGH,BSB,19
FRANKLIN,SDU,GRU,2
JOSÉ OTÁVIO GERMANO,BSB,BSB,132
CHICO ALENCAR,BSB,FOR,3
DANIEL ALMEIDA,GRU,SSA,4
CARLOS EDUARDO CADOCA,BVB,BSB,1
ZÉ GERALDO,BSB,FOR,1
JOSÉ OTÁVIO GERMANO,CGH,BSB,2
ALAN RICK,CGH,BSB,1
JOSÉ FOGAÇA,POA,SAO,1
MARINHA RAUPP,BSB,CGH,1
PAULO MALUF,BSB,GRU,3
ANÍBAL GOMES,BSB,SDU,1
MARINHA RAUPP,BSB,CGB,2
GERALDO RESENDE,CGB,CGR,1
MARCUS VICENTE,GIG,VIX,1
HUGO LEAL,BSB,CGH,2
CARLOS EDUARDO CADOCA,GRU,REC,1
ALUISIO MENDES,IGU,BSB,1
ANDRÉ FUFUCA,BSB,THE,6
MARCO ANTÔNIO CABRAL,SDU,BSB,1
ALFREDO KAEFER,MGF,CWB,5
FRANKLIN,GRU,SDU,1
JAIR BOLSONARO,BSB,SDU,30
ALEX CANZIANI,BSB,BSB,211
MARCOS MONTES,CGH,BSB,5
HUGO MOTTA,JPA,GIG,3
MÁRCIO MARINHO,BSB,SSA,61
ORLANDO SILVA,SDU,BSB,1
JOÃO PAULO PAPA,CGH,SDU,2
HERCULANO PASSOS,VCP,BSB,46
JOVAIR ARANTES,BSB,PVH,2
VALDIR COLATTO,FLN,XAP,12
FERNANDO MONTEIRO,VCP,REC,1
HENRIQUE EDUARDO ALVES,SDU,BSB,1
LUIZ CARLOS HAULY,LDB,BSB,4
WILSON FILHO,BSB,NAT,1
EVANDRO GUSSI,SDU,BSB,3
FELIPE MAIA,GIG,NAT,1
LEANDRE,CGH,BSB,3
RAIMUNDO GOMES DE MATOS,FOR,GRU,3
ROGÉRIO MARINHO,CGH,BSB,2
VENEZIANO VITAL DO RÊGO,BSB,JPA,40
PADRE JOÃO,BSB,RAO,1
VALMIR ASSUNÇÃO,MAB,BSB,1
BENJAMIN MARANHÃO,BSB,GIG,1
JOSÉ CARLOS ALELUIA,GIG,SSA,3
ÁTILA LINS,BSB,BSB,12
HISSA ABRAHÃO,BSB,SDU,7
PEDRO EUGÊNIO,BSB,REC,1
GABRIEL GUIMARÃES,PLU,BSB,5
MÁRCIO MARINHO,BSB,BSB,41
HUGO LEAL,CGH,SDU,5
INDIO DA COSTA,FLN,BSB,1
ARTHUR OLIVEIRA MAIA,BSB,VDC,1
WALDIR MARANHÃO,IMP,BSB,1
RONALDO MARTINS,SSA,BSB,1
ADAIL CARNEIRO,FOR,BSB,29
CELSO RUSSOMANNO,CGH,BSB,64
ODELMO LEÃO,UDI,BSB,38
PAULÃO,BSB,BSB,59
DIEGO GARCIA,BSB,MII,1
MAJOR OLIMPIO,BSB,BSB,7
WADIH DAMOUS,GIG,POA,1
PR. MARCO FELICIANO,BSB,GRU,42
PEDRO VILELA,BSB,SDU,2
PAULÃO,BSB,SSA,3
HENRIQUE FONTANA,CNF,POA,1
TADEU ALENCAR,BSB,JDO,5
MAJOR OLIMPIO,CGH,BSB,6
CARLOS ALBERTO LERÉIA,CGH,GYN,1
JOSÉ REINALDO,CGH,BSB,1
MÁRIO HERINGER,BSB,AJU,3
ZÉ SILVA,CNF,CGH,3
NILTON CAPIXABA,CGB,BVH,1
FELIPE BORNIER,FOR,GIG,2
CAIO NARCIO,CNF,VDC,1
JOÃO RODRIGUES,FLN,XAP,69
CELSO RUSSOMANNO,BSB,BSB,28
CÉSAR HALUM,D_55064,1
MARCELO BELINATI,BSB,LDB,1
SHÉRIDAN,BSB-GRU,4
PEDRO CUNHA LIMA,JPA,BSB,47
DAVI ALCOLUMBRE,BSB,BSB,1
NILTON CAPIXABA,CGB,BSB,1
FERNANDO MARRONI,BSB,CNF,1
PAULO ABI-ACKEL,BSB,BSB,75
FÉLIX MENDONÇA JÚNIOR,FOR,BSB,2
JOÃO PAULO PAPA,JOI,CGH,1
LEONARDO MONTEIRO,GVR,PLU,13
WELLINGTON ROBERTO,SDU,BSB,5
LEONARDO MONTEIRO,SDU,CNF,1
OSMAR SERRAGLIO,BSB,LDB,2
MENDONÇA FILHO,CGH,BSB,22
CARLOS MANATO,GRU,VIX,2
CÉSAR MESSIAS,CZS,RBR,5
CHICO D'ANGELO,SDU,BSB,62
STEFANO AGUIAR,SDU,CNF,1
JORGE SOLLA,BSB,BSB,41
HILDO ROCHA,BSB,PMW,1
LOBBE NETO,BSB,VCP,7
PEDRO CHAVES,BSB,JPA,1
